ID,IntRate,LoanAmt,LoanTerm,Debt2Inc,Home_OWN,Home_RENT,MonthlyInc,RevCredBal,FICO,EmpLen
78288,12.12,10000,36,19.62,False,True,3640.0,13124.0,697,10
66199,14.33,18800,60,30.96,False,True,5000.0,16397.0,722,8
62657,13.11,21000,36,18.44,False,False,7916.67,9734.0,697,7
54961,6.62,8500,36,7.24,True,False,6300.0,9769.0,752,5
41326,11.71,13200,36,15.74,False,True,3791.67,16187.0,707,5
57425,19.99,3000,60,19.63,False,False,4416.67,0.0,712,5
85229,22.47,19200,60,10.39,False,True,5666.67,17783.0,672,1
36931,18.64,13600,60,12.85,False,True,5651.33,24383.0,677,10
12114,7.88,6000,36,9.6,False,False,5500.0,790.0,732,3
57120,14.65,22000,60,29.26,False,False,3912.0,21633.0,707,10
85883,15.31,12000,36,13.8,False,False,3333.33,16181.0,667,10
28326,18.39,5000,36,13.71,False,True,8125.0,29602.0,677,10
43999,7.9,10000,36,12.8,False,True,6666.67,9261.0,732,1
87114,14.09,10000,36,21.45,False,True,3750.0,18621.0,702,10
41413,7.9,13250,36,22.64,False,True,2500.0,12957.0,742,1
43623,14.27,5000,36,18.41,False,True,5208.33,18055.0,697,9
89511,13.11,14675,36,24.74,False,True,3166.67,5727.0,712,1
100288,17.77,6000,36,32.76,True,False,1666.67,15055.0,667,1
43260,12.69,20000,60,17.96,False,False,4500.0,22946.0,737,10
76173,12.12,7000,36,31.79,False,False,3916.67,11648.0,697,10
88026,12.12,1500,36,15.37,False,True,3625.0,11346.0,697,5
46337,18.25,20000,60,12.9,True,False,6666.67,8039.0,697,6
34144,14.27,21000,60,11.27,False,False,5333.33,19431.0,712,8
17016,14.46,9600,60,10.27,False,True,5500.0,8359.0,682,3
9639,13.85,8100,36,17.63,False,True,4600.0,2963.0,677,3
42760,14.65,15000,36,20.07,False,False,3666.67,13843.0,692,5
98619,11.14,11000,36,16.57,False,False,5000.0,8734.0,697,3
19598,14.17,9600,36,18.61,True,False,5416.67,16278.0,672,8
94218,13.11,25000,36,18.52,False,True,5000.0,4345.0,777,2
83646,13.11,14550,36,21.34,False,False,4583.33,20141.0,687,10
56385,10.74,10000,36,17.88,False,True,2500.0,11120.0,702,3
94994,11.14,24000,60,20.98,True,False,8000.0,20247.0,707,2
71057,17.77,7200,36,2.18,False,False,3250.0,1301.0,672,4
92024,14.33,5000,36,11.12,False,True,2916.67,4114.0,677,10
26323,7.91,5600,36,20.21,False,True,3166.67,32987.0,732,6
48554,7.9,20000,36,1.3,False,True,10400.0,6969.0,752,1
76933,8.9,6000,36,17.16,False,False,12500.0,60368.0,717,1
29775,17.49,3200,60,7.9,False,True,2609.0,5382.0,672,3
100072,14.09,24375,36,26.36,False,False,4583.33,27379.0,712,4
78792,12.12,25225,36,30.77,False,False,6500.0,11736.0,717,10
74037,17.77,30225,36,28.15,False,False,8333.33,28631.0,712,10
5465,7.4,7000,36,8.89,False,False,3352.0,14014.0,772,1
59271,9.76,7575,36,10.99,False,True,2375.0,5640.0,727,3
54197,13.11,15000,36,16.55,False,True,4166.67,9066.0,697,2
45525,15.81,24000,60,0.62,True,False,10000.0,0.0,727,10
42562,15.96,6000,36,6.38,False,False,6916.67,6309.0,662,6
70606,15.31,3500,36,7.14,False,True,5000.0,14064.0,687,1
56056,6.03,12000,36,22.57,False,False,7500.0,5116.0,762,10
53245,7.9,20000,36,13.59,False,True,7258.33,14268.0,732,9
71531,12.12,3900,36,7.55,False,False,2583.33,3724.0,687,1
45828,19.22,16000,60,21.28,False,True,3416.67,26060.0,682,10
28189,15.99,15000,36,11.34,False,False,8583.33,3844.0,677,7
55542,20.5,28200,60,15.6,False,False,4833.33,27158.0,697,9
24445,10.59,15000,36,14.66,False,True,5150.0,5116.0,732,2
25133,5.99,4500,36,21.46,False,True,3644.83,1058.0,767,1
72072,14.09,3000,36,12.36,False,True,4789.33,1353.0,682,10
43844,14.27,9000,36,18.74,False,True,5833.33,11637.0,677,8
60894,8.9,4000,36,24.11,False,True,4583.33,11351.0,707,1
59206,17.27,10000,36,21.84,False,False,2916.67,21245.0,667,10
24426,15.99,6400,60,24.43,False,True,3500.0,973.0,692,4
56404,13.11,12000,36,17.04,False,False,4583.33,41871.0,697,3
75634,15.31,10000,36,10.4,False,True,9000.0,5141.0,667,10
93296,10.16,12000,36,8.05,False,False,6250.0,11626.0,722,1
69885,12.12,6000,36,4.94,False,False,4333.33,9656.0,692,5
31787,13.49,2200,36,3.27,True,False,6666.67,10142.0,702,5
38073,14.27,5000,36,17.0,True,False,5000.0,14748.0,672,1
25600,19.69,12000,60,16.23,False,True,3376.0,8437.0,667,4
36576,7.9,3000,36,22.03,False,False,5583.33,12968.0,707,3
81991,21.49,30000,60,16.89,False,False,13999.17,61579.0,702,10
73434,12.12,10800,36,26.7,False,True,5833.33,27585.0,697,5
50956,18.25,10500,36,11.52,False,False,8750.0,9984.0,662,8
45189,6.62,10000,36,5.49,False,False,10833.33,40827.0,757,7
77251,14.09,16000,36,2.85,False,False,3333.33,3909.0,692,7
49782,13.99,15000,36,12.6,False,False,3500.0,13036.0,707,10
101411,21.98,9500,36,16.01,False,True,4500.0,3673.0,662,3
81782,19.05,35000,36,15.75,False,False,18750.0,73813.0,692,4
38833,11.71,15000,36,11.7,False,True,6250.0,6622.0,702,6
69249,15.31,5000,36,17.37,False,True,1750.0,10361.0,677,1
61835,15.8,11625,36,31.12,False,True,2860.0,8374.0,682,7
64769,7.62,25000,36,13.45,False,True,6750.0,17193.0,752,5
35250,12.69,8000,36,7.67,True,False,7916.67,1442.0,687,6
37863,12.42,10200,36,17.86,False,False,5833.33,9817.0,707,4
34551,6.62,10500,36,16.26,False,False,4853.33,2816.0,762,3
38905,7.9,5000,36,7.75,False,False,5500.0,16396.0,727,1
53762,7.9,17500,36,7.97,False,True,5416.67,17.0,812,1
32323,19.03,4000,36,10.56,False,True,1600.0,299.0,687,6
49042,12.12,22000,36,16.93,False,True,3916.67,22142.0,717,1
100424,16.29,8000,36,29.19,False,False,6916.67,21498.0,687,4
75831,18.49,19125,60,29.1,False,True,4166.67,28108.0,702,6
67863,12.12,16000,36,18.23,False,True,4166.67,16309.0,702,1
103546,14.59,4500,36,17.35,True,False,6000.0,5197.0,662,2
50874,22.45,5800,60,11.86,False,True,1416.67,6077.0,667,6
80841,18.75,16750,36,8.84,False,False,5666.67,13567.0,682,4
65855,12.12,3600,36,27.16,True,False,3333.33,12153.0,697,10
26919,15.62,10000,36,12.19,False,True,7500.0,17133.0,672,10
31098,5.42,6000,36,1.51,True,False,4250.0,1838.0,802,10
68962,7.62,10000,36,13.26,False,False,7416.67,16297.0,737,10
61493,17.77,10000,36,5.8,False,True,7166.67,15279.0,687,10
28574,7.49,5000,36,16.45,False,False,18750.0,129071.0,747,10
33068,7.9,7000,36,20.72,False,True,6000.0,6659.0,717,1
31200,15.62,28000,36,5.7,False,False,6250.0,11923.0,697,3
49920,14.65,15775,36,3.37,False,True,4000.0,4058.0,712,10
33148,9.91,3000,36,4.75,True,False,4166.67,7321.0,712,6
79022,18.49,15350,36,15.09,False,False,4400.0,12823.0,672,10
45222,9.76,26500,60,17.19,False,False,5416.67,9966.0,787,10
22768,6.0,6400,60,3.09,False,False,6250.0,241.0,697,3
96412,14.33,13200,36,28.75,False,True,3833.33,8568.0,697,10
29340,11.49,12000,36,17.73,False,False,7300.0,38342.0,707,4
73863,6.03,4000,36,33.67,False,False,7917.0,55123.0,802,10
32269,6.62,2500,36,10.96,False,False,6166.67,24495.0,732,10
53042,6.03,6600,36,16.69,False,False,6250.0,17258.0,752,10
92363,17.27,27050,60,27.59,False,False,5025.0,40037.0,707,10
27374,15.99,4800,36,0.0,False,True,4583.33,0.0,677,6
67953,10.16,7550,36,3.83,False,False,8333.33,10204.0,712,2
5880,7.74,10000,36,0.17,False,False,7083.33,2994.0,777,10
92244,19.05,27575,36,19.3,False,True,5166.67,14935.0,662,10
61500,13.11,20000,36,3.94,False,False,7238.92,11751.0,722,10
53002,8.9,18000,36,12.79,False,False,10500.0,4856.0,732,1
23575,6.92,7200,36,11.72,False,False,7083.33,15933.0,782,3
99508,15.8,15350,36,7.41,False,False,5666.67,8128.0,672,1
72670,12.12,6000,36,21.21,False,True,3333.33,4638.0,687,2
20093,12.68,5000,60,12.59,False,True,4416.67,7686.0,692,1
9020,6.76,2575,36,4.8,False,True,6875.0,4678.0,762,3
52639,13.67,1800,36,24.21,False,True,4250.0,5757.0,672,5
76348,14.09,10000,36,26.44,False,False,5416.67,18652.0,702,6
57727,10.74,7750,36,6.51,False,False,2916.67,6889.0,707,6
91915,16.29,12000,36,28.76,False,True,5666.67,16822.0,662,3
97696,6.03,10000,36,16.0,False,False,8333.33,14832.0,782,10
51525,13.67,4950,36,14.11,False,False,4166.67,8379.0,667,5
71634,12.12,3500,36,17.82,False,False,5416.67,4067.0,697,1
51795,16.29,12000,36,18.37,False,False,7083.33,16993.0,667,7
73201,22.47,18000,60,17.17,False,False,5562.92,14866.0,662,7
90826,14.09,13000,36,16.09,False,True,3250.0,6930.0,677,2
64262,13.11,15000,36,33.12,False,True,4166.67,13198.0,697,9
73233,14.09,6900,36,17.78,True,False,4166.67,9720.0,687,10
88842,20.49,35000,60,12.54,False,False,10416.67,26487.0,687,2
94795,11.14,9600,36,20.58,False,False,3833.33,44403.0,707,5
65113,8.9,6500,36,31.45,False,False,6000.0,61865.0,742,1
5189,11.14,1750,36,8.02,False,True,1833.33,1838.0,722,2
20592,5.42,5000,36,23.15,False,True,2833.33,4573.0,752,3
71038,15.8,6000,36,16.4,False,True,2500.0,5892.0,672,4
72764,14.09,25000,36,19.13,False,True,6083.33,14666.0,702,10
77043,14.33,13000,36,11.08,False,False,3358.33,6327.0,692,10
51326,7.9,5875,36,14.75,False,True,5416.67,2617.0,722,4
57788,16.29,5000,36,20.77,False,True,4583.33,11991.0,662,6
17877,9.62,12000,60,14.12,False,False,6666.67,6969.0,732,4
88396,12.12,35000,36,19.9,False,False,13933.33,24288.0,722,1
19859,11.11,6500,36,13.98,False,False,2253.0,7558.0,682,2
19297,13.06,25000,36,4.14,False,False,11500.0,6578.0,737,1
82626,7.62,1000,36,5.59,False,False,9333.33,350.0,787,2
8078,13.48,16000,36,15.17,False,False,4166.67,1962.0,702,2
78732,8.9,13600,36,10.94,False,True,10000.0,18028.0,722,10
71751,15.31,12000,36,32.91,False,True,5500.0,13559.0,682,3
20020,10.37,15000,36,26.72,False,False,5250.0,44850.0,752,10
89844,18.49,7125,36,11.18,False,False,5636.75,5383.0,677,8
92975,13.11,11575,60,18.37,False,False,3750.0,18790.0,727,10
5274,7.4,5000,36,14.22,False,True,6000.0,1751.0,782,6
48009,7.62,5000,36,3.04,True,False,2500.0,4864.0,737,3
35719,7.9,7000,36,12.61,False,False,6250.0,19848.0,722,10
22561,6.92,7000,36,17.15,False,True,4583.33,6897.0,737,5
47745,7.9,6000,36,20.13,False,False,7750.0,7533.0,727,8
21458,7.66,14000,36,10.68,False,False,21666.67,13850.0,737,1
62166,19.05,30000,36,14.77,False,False,9166.67,22299.0,687,1
19255,7.29,12000,36,16.15,False,False,11667.0,113671.0,722,4
51684,12.12,10000,36,12.99,False,False,5833.33,13885.0,692,6
89627,12.12,24000,36,29.01,False,False,7500.0,14804.0,672,1
32044,7.49,6000,36,8.81,True,False,2462.75,8644.0,717,2
65250,8.9,2000,36,23.7,True,False,3000.0,2117.0,732,10
20690,7.29,4200,36,6.58,False,True,5133.33,5475.0,767,4
32875,7.51,6000,36,4.74,False,False,10916.0,6317.0,767,6
29116,10.99,8400,36,24.85,False,False,7583.0,342.0,702,1
14340,7.88,5000,36,16.61,False,False,5833.33,19771.0,727,10
82457,10.16,4750,36,32.49,False,False,3500.0,36512.0,697,10
98544,16.29,12000,36,5.07,False,False,2916.67,10360.0,672,5
37814,13.49,9425,36,15.71,False,True,3750.0,15116.0,672,8
43682,12.42,28000,36,2.98,False,False,27083.33,12888.0,732,5
27552,18.39,9600,36,14.69,False,False,5166.67,13041.0,662,10
39094,10.65,12000,36,26.06,False,True,5833.33,24893.0,722,10
83231,15.31,9600,36,12.82,False,False,6000.0,11407.0,677,10
9533,10.62,6000,36,23.38,False,False,5000.0,46125.0,707,2
19581,11.11,7500,60,23.63,False,True,1820.0,4409.0,722,2
35460,11.71,10000,36,5.85,False,True,4333.33,7072.0,687,10
71487,24.7,35000,60,8.26,False,False,10000.0,21391.0,662,10
77135,16.29,1600,36,7.8,False,True,2666.67,5504.0,662,6
97075,12.12,16000,36,24.3,False,True,6250.0,10304.0,717,1
72277,12.12,13475,36,28.27,False,False,5666.67,7722.0,707,7
31190,5.42,14500,36,7.15,False,False,10000.0,40.0,802,10
103224,14.61,5000,36,6.36,False,True,3083.33,4680.0,667,5
75321,8.9,2200,36,14.02,False,True,7083.33,14980.0,717,10
49761,9.76,9000,36,18.67,False,False,5833.33,12035.0,707,10
80353,14.33,9450,36,24.51,False,True,2916.67,11555.0,672,4
25236,20.25,15175,60,18.78,False,True,4333.33,18049.0,667,8
30497,7.49,10000,36,7.77,False,True,3166.67,0.0,737,1
96700,16.29,16000,36,20.62,False,True,5416.67,14246.0,682,1
85272,15.31,13200,36,8.61,False,False,3333.33,5400.0,682,10
60220,18.75,20000,60,6.3,False,True,15416.67,15026.0,697,1
78437,17.77,8500,36,18.0,False,True,2583.33,13718.0,667,2
40066,14.27,3000,36,10.77,True,False,3833.0,5515.0,672,1
91905,15.31,10000,36,18.99,False,False,5583.33,12723.0,677,2
99247,16.29,14075,36,11.02,False,False,10416.67,7653.0,702,10
62996,19.72,19000,60,19.85,False,True,4500.0,11388.0,682,3
84001,13.11,9000,36,23.88,False,False,4229.17,7496.0,687,1
80275,13.11,6775,36,10.2,False,True,6666.67,5457.0,687,1
24608,15.23,2200,36,16.2,False,True,2500.0,2476.0,677,2
94245,14.33,16800,60,21.75,False,False,6666.67,23740.0,677,1
25703,15.62,3500,36,14.41,False,False,6833.33,11526.0,662,8
24038,18.79,9250,60,19.27,False,False,4448.0,22704.0,662,10
31842,7.49,23400,36,15.66,False,True,5580.0,2086.0,742,1
81514,7.9,10375,36,27.64,False,False,4500.0,0.0,747,5
49263,21.48,18000,60,15.82,False,True,6500.0,4256.0,667,10
68113,8.9,5375,36,29.48,False,True,3416.67,3007.0,722,1
99898,15.8,3700,36,32.2,False,True,3000.0,14151.0,692,1
65485,18.49,19125,36,9.1,False,True,4166.67,19761.0,677,10
67349,15.31,1625,36,4.32,True,False,1666.67,1759.0,747,3
36450,18.25,6650,60,17.12,False,False,3084.0,5646.0,682,3
31456,11.49,1000,36,21.36,False,True,4666.67,26558.0,672,10
51625,12.12,10000,36,12.46,False,False,4375.0,11070.0,697,5
91179,18.49,32350,36,20.14,True,False,6000.0,39513.0,662,3
16680,12.98,16000,36,15.86,False,False,3600.0,26357.0,702,3
73961,14.09,13750,36,24.77,False,True,3000.0,16734.0,692,1
53903,7.9,12000,36,21.99,False,False,5416.67,28146.0,732,10
31290,13.49,12000,36,16.29,False,False,6250.0,13528.0,682,7
26608,13.99,3600,36,10.0,False,True,5750.0,10766.0,672,4
16631,9.25,8400,60,22.47,False,False,4833.33,19187.0,762,3
83058,15.8,8575,36,34.41,False,False,4541.67,5180.0,677,10
87620,12.12,13800,36,17.11,False,True,4250.0,11366.0,697,1
31254,11.49,17000,36,13.69,False,True,5083.33,13883.0,697,4
58027,13.67,11000,36,13.44,False,False,4666.67,10482.0,677,6
12131,14.35,7800,36,21.89,False,True,2508.33,25780.0,682,1
30255,10.59,3725,36,18.57,False,True,11666.67,43987.0,697,10
57001,17.27,11000,36,11.44,False,False,5000.0,10070.0,667,10
61049,15.31,8500,36,7.56,False,True,3333.33,8844.0,672,1
58569,9.76,10000,36,6.83,False,True,4583.33,13511.0,707,7
37224,11.71,12000,60,23.3,False,False,4000.0,15010.0,727,10
84476,15.31,19000,60,27.65,False,True,3617.21,25692.0,707,3
94507,10.16,12000,36,14.22,False,False,8791.67,17185.0,697,8
69461,10.16,19125,36,25.58,False,True,4000.0,0.0,727,5
72283,7.9,8975,36,21.51,False,False,9166.67,61613.0,727,10
47228,19.22,20800,60,15.5,False,True,6916.67,28764.0,682,10
41426,14.27,8400,36,11.95,False,False,4166.67,16634.0,682,10
79725,18.49,20000,36,12.83,False,False,13583.33,30679.0,677,1
65819,12.12,9600,36,25.35,False,True,4750.0,29475.0,687,5
60947,6.03,6000,36,12.68,False,False,6666.67,8581.0,777,10
66542,15.31,14000,36,11.35,False,True,7333.33,6229.0,682,1
53373,9.76,13000,36,24.5,False,True,4166.67,15534.0,707,6
65052,12.12,20000,36,16.35,False,False,4166.67,15917.0,702,1
63133,15.31,7000,36,15.64,False,True,2666.67,11529.0,672,5
85485,17.27,12000,36,15.07,False,False,4166.67,12318.0,667,1
49712,7.62,4200,36,6.75,True,False,10416.67,10819.0,737,2
17961,6.54,1775,36,19.77,False,True,3333.33,2038.0,727,1
64307,12.12,10000,36,18.81,False,False,3250.0,19354.0,697,10
47673,7.9,20000,36,20.95,False,True,4333.33,13169.0,752,10
95606,15.8,6000,36,21.0,False,True,2176.67,4356.0,687,2
40351,13.49,7050,36,14.05,False,False,5624.0,2530.0,682,4
70321,12.12,11325,36,8.61,False,True,2833.33,9137.0,727,10
62797,16.29,2000,36,30.58,False,False,4166.67,3313.0,672,2
95560,14.33,10000,36,23.56,False,True,2750.0,14317.0,702,2
101158,16.29,15000,36,10.67,False,True,5000.0,13611.0,667,4
15949,12.23,4000,60,2.63,False,False,9417.0,13865.0,707,5
38028,7.51,6400,36,9.58,False,True,6400.0,12306.0,737,1
56804,17.99,8000,36,3.96,False,True,7750.0,8080.0,662,5
84840,15.31,6000,36,6.26,False,True,11833.33,21567.0,662,5
35260,8.9,2500,36,22.49,False,True,2583.33,5883.0,717,2
85721,13.11,10000,36,18.72,False,True,4625.0,7411.0,687,2
46870,9.76,14600,36,29.51,True,False,2500.0,23616.0,732,2
100985,7.9,2200,36,8.16,False,False,5500.0,2927.0,772,3
84917,13.11,10000,36,18.96,False,True,8744.26,27086.0,682,1
57190,9.76,5000,36,28.28,False,False,4583.33,38092.0,697,10
38205,7.51,12300,36,22.29,False,True,3750.0,27282.0,737,7
5794,13.22,2500,36,15.6,False,False,3166.67,3777.0,692,1
46021,10.74,1000,36,9.0,False,True,1100.0,1314.0,717,2
93511,15.8,5000,36,17.61,False,True,4583.33,4164.0,702,7
22510,10.37,2500,36,24.3,False,True,2000.0,1523.0,707,2
80484,10.16,6000,36,6.56,False,False,2333.33,440.0,712,8
23743,13.06,4200,36,13.82,False,False,6500.0,23653.0,682,10
59901,14.09,12500,36,21.5,True,False,2083.33,11967.0,687,6
92989,17.77,30000,36,9.41,False,True,10192.0,24188.0,712,1
98277,16.29,20700,60,32.95,False,True,6250.0,22277.0,722,7
54017,13.11,7000,36,22.36,False,False,5833.33,28985.0,687,5
45793,7.9,8000,36,8.91,False,True,3166.67,680.0,757,6
53635,20.99,18000,60,11.63,False,True,9051.83,32394.0,672,4
34440,6.62,12000,36,4.73,False,False,7083.33,6578.0,747,10
43487,12.69,5500,36,19.33,False,True,1800.0,12567.0,672,4
37383,16.29,5400,36,20.03,False,True,2666.67,11114.0,662,1
74054,12.12,18000,60,19.16,False,False,7583.33,26622.0,732,3
49539,10.74,3000,36,15.55,False,True,2000.0,1750.0,707,2
61152,7.62,21000,36,6.84,False,False,5333.33,19178.0,777,7
61151,17.77,8000,36,34.56,False,True,3291.67,18518.0,727,2
103989,7.88,1750,36,23.35,False,False,2000.0,13826.0,737,10
47060,14.65,9500,36,8.82,False,True,5416.67,7831.0,687,1
71136,14.09,14500,36,27.78,False,False,6250.0,46129.0,707,10
30210,6.99,3800,36,3.18,False,True,3583.33,3766.0,742,4
101065,17.27,20675,60,13.3,False,True,3916.67,2449.0,712,1
101340,19.05,27050,60,12.89,False,False,5083.33,15793.0,692,6
39602,15.27,5300,36,24.88,False,True,2500.0,7855.0,662,1
85090,7.9,5000,36,12.85,True,False,6666.67,9597.0,732,3
90356,8.9,15500,36,16.36,False,True,9000.0,4097.0,702,10
26354,7.91,11200,36,13.07,False,False,8500.0,5439.0,722,3
100217,23.76,16000,60,27.06,False,True,5416.67,24610.0,667,1
83773,15.8,21850,36,26.29,False,True,10000.0,43173.0,692,4
23644,5.79,2700,36,19.81,False,False,3958.33,13159.0,752,8
33138,19.42,30100,60,3.31,False,False,8333.33,3737.0,707,6
60512,14.33,20000,60,15.68,False,True,7083.33,17270.0,722,5
48836,6.62,6000,36,16.03,False,True,4166.67,79.0,807,1
45033,14.65,2000,36,16.66,True,False,2083.33,2566.0,687,5
33736,15.27,15000,36,7.85,False,True,15416.67,8962.0,682,6
24516,11.99,5000,60,14.85,False,True,4167.0,3489.0,727,2
53112,13.67,7500,36,15.97,False,True,4833.33,3908.0,702,5
57593,17.99,16000,36,5.64,False,True,7415.83,21686.0,667,10
37095,7.9,20000,36,21.42,False,False,5000.0,6264.0,757,7
89600,15.8,24000,60,16.73,False,False,7500.0,24126.0,667,7
39481,6.03,3000,36,5.5,False,True,4166.67,9616.0,752,5
27671,10.99,13000,60,21.7,False,False,6517.0,4663.0,742,3
55501,6.03,8000,36,4.51,False,False,3500.0,6737.0,817,10
56361,12.12,10000,36,31.46,False,False,5000.0,18921.0,697,6
29016,11.99,2500,36,9.98,False,True,6250.0,11131.0,682,10
43612,7.9,17000,36,27.41,False,True,3083.33,16756.0,737,10
38534,6.62,10000,36,24.24,False,True,3750.0,1623.0,767,2
46458,18.55,14100,36,22.7,True,False,3000.0,12114.0,667,10
99787,20.49,26500,60,30.36,False,False,5000.0,10350.0,692,5
87571,12.12,12000,36,9.7,False,False,11166.67,19643.0,712,3
67421,7.62,7200,36,7.97,False,True,8333.33,25430.0,732,6
75473,17.27,19750,60,13.39,False,False,6737.5,19070.0,712,4
46017,15.81,3500,36,13.14,False,False,18333.33,11107.0,667,7
26369,7.49,2650,36,21.11,True,False,1482.92,1808.0,727,4
52860,13.11,15000,36,19.36,True,False,5000.0,16618.0,697,10
101246,14.33,4800,36,18.91,False,False,5833.33,29287.0,697,5
53054,17.99,12000,36,17.37,False,False,3666.67,7393.0,672,7
66184,6.62,6000,36,3.88,False,False,5000.0,4242.0,762,1
34351,7.9,12000,60,1.88,False,False,6666.67,3364.0,792,6
68999,12.12,1550,36,11.21,False,True,5083.33,5755.0,682,6
91334,15.31,35000,36,19.59,False,False,7500.0,29953.0,697,1
7183,7.14,3000,36,12.85,False,True,4916.67,3210.0,732,5
90912,18.49,14400,36,33.23,False,True,5166.67,11089.0,667,4
7565,9.88,12000,36,5.16,False,False,3333.33,1117.0,757,3
89378,13.11,7750,36,27.28,False,False,4208.33,11840.0,662,2
35796,19.91,12000,60,11.73,False,True,3000.0,10828.0,662,4
48980,7.9,5000,36,27.06,False,False,3333.33,11746.0,722,8
79282,16.29,6000,36,20.96,False,False,4183.33,7335.0,667,4
52129,7.62,23000,36,6.51,False,False,25000.0,227.0,812,10
75471,13.11,10000,36,9.14,False,False,5416.67,8119.0,702,7
77074,12.12,20500,36,30.95,False,False,4333.33,33294.0,707,10
33557,7.9,7500,36,11.79,True,False,2916.67,349.0,822,1
20782,16.4,16800,36,7.02,False,False,6666.67,16211.0,677,1
25849,16.49,12000,60,18.63,False,True,4000.0,11376.0,687,10
51979,18.25,17900,60,7.36,False,True,5000.0,10217.0,707,10
66528,14.33,9600,36,20.69,False,False,2750.0,11518.0,672,10
20309,12.68,8000,60,18.78,False,False,11583.33,86700.0,702,10
22312,13.43,9000,36,19.45,True,False,6750.0,26588.0,692,4
32340,14.65,10000,36,19.25,False,False,8083.33,9246.0,677,10
51429,16.29,8000,36,9.75,False,True,5250.0,6035.0,667,5
11819,16.32,12000,60,9.74,False,True,5000.0,6852.0,682,3
77733,11.14,10000,36,8.8,True,False,4000.0,10750.0,707,5
80219,6.62,7300,36,20.11,False,False,3416.67,23030.0,732,4
41948,7.9,8450,36,10.93,False,True,3000.0,7603.0,732,3
65978,21.98,20000,60,17.08,False,False,5000.0,19780.0,677,2
69027,21.98,16000,60,10.99,False,False,3466.67,13797.0,667,7
78680,15.31,8000,36,18.62,True,False,3083.33,1669.0,682,4
35870,11.71,4200,36,15.97,False,True,6041.67,5913.0,682,8
32893,14.27,1400,36,3.05,False,True,2750.0,1276.0,682,1
59277,14.65,2500,36,23.58,True,False,5130.42,5942.0,672,4
48342,15.31,12000,36,18.24,False,False,3333.33,6209.0,677,7
33055,11.71,2200,36,1.02,False,False,7167.92,2639.0,727,3
84644,14.09,12000,36,10.21,False,False,20833.33,23800.0,697,4
93374,6.03,16500,36,22.65,False,False,5416.67,14835.0,817,10
27369,11.49,1500,36,15.9,False,False,5555.08,21774.0,687,10
89755,12.12,4000,36,25.95,False,False,3333.33,24937.0,707,1
88332,7.62,28000,36,19.21,False,False,14166.67,49026.0,732,10
49292,13.11,15000,36,18.73,False,True,4000.0,15055.0,697,2
65245,15.31,5000,36,10.28,False,True,1916.67,5982.0,662,5
48606,13.67,21000,36,11.42,False,False,10700.0,16830.0,712,2
21688,17.14,5000,60,4.17,False,False,3000.0,760.0,682,10
77606,10.16,14400,36,28.54,False,False,5083.33,4292.0,707,9
65358,13.11,13600,36,20.37,False,True,3666.67,20411.0,682,4
49772,12.12,4800,36,16.94,False,True,4800.0,2770.0,682,1
75838,13.11,10000,36,26.87,False,True,3166.67,7271.0,682,7
58595,8.9,20000,36,3.18,False,False,17500.0,28579.0,737,8
54201,15.31,7000,36,14.74,False,True,12208.33,25181.0,687,10
50633,7.62,24000,36,14.22,False,False,6833.33,11058.0,762,10
59083,14.65,12000,36,11.39,False,True,8333.33,19696.0,687,6
85509,10.16,7000,36,24.01,False,False,10250.0,43306.0,707,2
34695,7.9,12700,60,19.47,False,False,5833.33,14787.0,777,10
7254,7.88,1000,36,17.15,False,True,6000.0,23572.0,717,3
49690,15.81,1000,36,24.4,True,False,3000.0,3430.0,667,3
72091,14.09,17825,36,18.85,False,False,6250.0,27554.0,692,10
83505,14.09,10750,36,26.14,False,True,2666.67,9800.0,722,8
80906,22.47,20000,60,23.94,False,False,7000.0,19537.0,672,10
88495,14.33,10050,36,24.59,False,False,2500.0,10421.0,687,7
42455,8.9,30000,36,26.65,False,True,6666.67,10472.0,742,1
79400,14.09,10000,36,17.79,False,True,3333.33,10525.0,677,10
65957,7.9,7275,36,25.41,False,True,7000.0,8532.0,722,4
88526,17.27,4200,36,14.78,False,True,2083.33,3690.0,662,1
30929,19.69,13500,60,15.08,False,True,2666.67,13341.0,667,10
54710,13.99,20000,36,9.57,False,True,3750.0,9775.0,702,10
50817,13.11,14000,36,16.78,False,True,5500.0,4919.0,682,7
88361,6.62,12000,36,10.86,False,True,12500.0,15445.0,732,3
47163,13.67,4200,36,12.52,True,False,5000.0,9234.0,712,4
74506,11.14,7100,36,12.46,False,False,2183.33,7013.0,692,10
48636,14.65,15000,36,5.52,False,False,5416.67,13775.0,702,10
97210,15.8,20000,60,25.89,False,True,4166.67,34720.0,692,5
56887,13.99,2000,36,25.13,False,True,7583.33,39656.0,672,10
15176,15.21,11975,60,19.81,False,False,5382.0,9475.0,697,3
85370,15.8,10000,36,13.57,False,False,4583.33,24989.0,677,10
60439,13.11,10000,36,7.23,False,False,3333.33,10793.0,702,1
53648,20.5,19500,36,2.93,False,False,9250.0,8915.0,677,10
26129,7.49,18000,36,8.52,True,False,4250.0,19566.0,757,10
103248,13.92,5000,36,10.8,False,True,2500.0,2050.0,702,1
81211,7.62,20000,36,6.61,False,True,10833.33,16092.0,772,4
77887,8.9,7000,36,14.69,False,False,5416.67,15272.0,722,3
79088,14.09,15000,60,2.67,False,True,7236.67,3335.0,752,2
